state,county,state_id,county_id,DEM_votes,REP_votes,normalized_election_outcome,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Texas,Delta,48.0,119.0,2157.0,403.0,0.842578125,5172,2552,2620,6.9,81.5,7.9,0.2,0.7,0.0,3959,42642,22732,22.9,40.1,31.0,16.5,22.1,13.9,16.5,86.9,7.1,0.6,2.4,1.6,1.5,31.5,1980,72.6,19.6,7.8,0.0,6.4
Texas,Concho,48.0,95.0,1058.0,197.0,0.8430278884462151,3858,2622,1236,53.0,44.9,0.7,0.1,1.0,0.0,2114,46696,17513,8.5,13.8,30.8,16.0,22.5,20.0,10.7,79.3,12.1,0.0,3.5,0.0,5.1,22.5,1023,55.0,25.9,19.1,0.0,0.4
Texas,Morris,48.0,343.0,3841.0,1664.0,0.6977293369663942,12530,6022,6508,9.2,65.1,23.6,0.4,0.1,0.1,9333,40227,22803,15.7,20.9,25.4,21.7,18.1,7.6,27.2,87.1,6.1,0.3,0.7,1.8,4.0,23.8,5044,75.7,17.6,6.6,0.1,9.9
Texas,Webb,48.0,479.0,25898.0,41820.0,0.3824389379485513,269624,131657,137967,95.5,3.5,0.3,0.1,0.5,0.0,130541,40442,16316,31.5,42.0,26.2,22.9,28.0,10.2,12.7,81.4,11.9,1.1,1.7,1.2,2.7,21.7,102713,75.5,17.3,6.9,0.3,5.7
Texas,Bailey,48.0,17.0,1430.0,407.0,0.7784431137724551,7098,3678,3420,62.7,34.6,1.5,0.1,0.9,0.2,3916,43523,18662,22.3,33.8,22.9,20.7,17.4,24.0,15.0,69.6,8.2,0.0,5.9,7.7,8.6,16.5,3157,77.1,11.8,10.4,0.8,2.2
Texas,Coke,48.0,81.0,1565.0,215.0,0.8792134831460674,3238,1609,1629,21.1,76.9,0.6,0.6,0.2,0.0,2550,42500,24623,16.6,19.5,41.3,14.2,15.0,17.6,11.8,84.3,5.5,0.0,5.1,0.7,4.3,23.0,1462,58.1,31.7,10.3,0.0,4.3
Texas,Mitchell,48.0,335.0,2169.0,397.0,0.8452844894777864,8774,5417,3357,39.3,48.7,10.3,0.3,0.4,0.0,6669,52194,19741,7.9,9.0,32.3,19.2,19.9,14.6,14.1,78.4,17.0,0.3,0.8,0.0,3.4,20.2,2801,66.5,24.3,8.2,1.0,6.4
Texas,San Jacinto,48.0,407.0,10154.0,2332.0,0.8132308185167387,27436,13563,13873,12.5,74.9,10.7,0.5,0.0,0.0,20605,43421,22308,17.2,22.0,22.0,17.4,23.8,22.4,14.4,80.1,13.3,0.0,1.1,2.9,2.6,41.3,10221,77.3,15.0,7.6,0.1,6.5
Texas,Ochiltree,48.0,357.0,2811.0,302.0,0.9029874718920656,10484,5353,5131,53.0,44.5,0.2,0.7,0.2,0.0,5698,50120,24157,13.0,14.7,22.9,17.1,19.9,25.7,14.4,76.1,19.1,0.0,2.0,1.8,1.1,18.5,4679,79.1,12.8,7.8,0.3,7.6
Texas,Howard,48.0,227.0,7899.0,2017.0,0.7965913674868899,36491,20588,15903,41.2,50.0,5.2,0.7,0.8,0.1,25331,50855,22994,13.9,16.6,29.0,18.6,22.9,14.9,14.6,80.1,15.9,0.4,1.3,1.1,1.1,18.8,14393,72.7,20.7,6.3,0.3,6.7
Texas,Stonewall,48.0,433.0,615.0,116.0,0.8413132694938441,1084,555,529,22.7,72.6,3.5,0.0,0.0,0.0,823,46786,28063,13.9,20.1,34.8,16.7,16.1,16.7,15.6,84.1,12.5,0.0,0.0,1.8,1.6,17.7,442,54.3,30.5,13.1,2.0,2.4
Texas,Carson,48.0,65.0,2747.0,289.0,0.9048089591567852,6033,2888,3145,9.7,86.4,0.6,0.4,0.5,0.2,4433,67010,31788,6.4,7.8,37.8,9.1,24.1,17.5,11.5,86.2,10.2,0.1,0.2,0.0,3.3,19.7,2896,71.3,20.3,8.1,0.2,1.9
Texas,Crosby,48.0,107.0,1396.0,527.0,0.7259490379615184,5895,2918,2977,55.4,40.0,3.7,0.0,0.0,0.0,4174,38674,20057,20.8,29.7,30.0,18.4,21.5,19.2,10.9,85.2,7.9,0.0,2.2,3.5,1.3,21.6,2519,72.1,19.7,7.9,0.2,7.7
Texas,Donley,48.0,129.0,1438.0,198.0,0.8789731051344744,3433,1714,1719,10.6,81.8,3.7,0.7,0.5,0.0,2699,44429,23212,14.9,23.5,30.5,21.5,22.9,14.7,10.4,74.2,14.8,0.0,4.8,0.3,5.9,23.6,1421,66.6,19.3,14.1,0.0,4.6
Texas,Zapata,48.0,505.0,2032.0,1820.0,0.5275181723779855,14415,7190,7225,94.1,5.2,0.0,0.0,0.7,0.0,6586,34550,17817,34.1,48.0,17.7,30.4,14.9,16.8,20.2,69.2,23.8,0.0,4.4,0.6,2.0,18.2,5146,66.0,21.0,12.6,0.4,12.4
Texas,San Augustine,48.0,405.0,3005.0,979.0,0.7542670682730924,8403,4154,4249,6.9,68.8,20.8,1.5,0.0,0.0,6517,32394,21066,24.4,37.4,28.1,15.0,23.3,12.2,21.3,83.9,11.1,0.0,0.9,1.2,3.0,26.7,2493,81.3,9.3,9.4,0.0,13.4
Texas,Hardin,48.0,199.0,23806.0,3449.0,0.873454412034489,55993,27365,28628,5.4,87.0,5.6,0.2,0.5,0.0,41486,56131,29693,12.0,15.0,31.9,14.2,24.2,14.2,15.4,86.7,9.4,0.2,0.9,1.0,1.9,28.3,24056,82.1,13.7,4.1,0.1,4.4
Texas,Chambers,48.0,71.0,17343.0,3997.0,0.8126991565135895,39283,19679,19604,21.4,68.0,8.0,0.1,1.3,0.0,25703,74368,31412,12.9,17.8,36.1,9.5,19.7,15.8,18.9,88.9,6.6,0.2,0.9,1.3,2.1,27.8,16713,75.6,16.4,7.7,0.3,6.5
Texas,Gregg,48.0,183.0,32352.0,14657.0,0.6882086408985514,123402,60366,63036,18.2,58.3,20.1,0.3,1.4,0.1,84357,47970,25144,17.6,24.5,27.8,18.7,25.1,12.0,16.5,85.3,8.4,0.2,2.0,1.3,2.8,20.4,55237,84.3,10.1,5.5,0.1,4.8
Texas,Midland,48.0,329.0,45463.0,12258.0,0.7876336168812044,159883,80338,79545,43.2,47.3,5.9,0.4,1.8,0.0,103212,75815,38545,8.7,11.5,34.4,14.5,23.4,16.7,11.0,85.1,9.8,0.2,0.8,1.6,2.4,19.5,80471,82.9,9.7,7.3,0.2,3.5
Texas,Hardeman,48.0,197.0,1330.0,241.0,0.8465945257797581,3990,1950,2040,21.3,68.6,6.9,0.4,0.5,0.0,2832,37995,21517,13.8,15.9,30.4,22.1,17.3,19.2,11.0,77.0,20.4,0.0,0.5,2.1,0.0,15.9,1695,65.3,27.4,6.8,0.5,6.7
Texas,Gray,48.0,179.0,6812.0,820.0,0.8925576519916143,22962,12143,10819,27.9,64.5,4.3,0.9,0.7,0.1,15721,48314,23457,14.9,20.3,23.1,17.8,24.6,18.3,16.1,85.7,10.3,0.0,1.5,1.8,0.8,19.0,9498,81.2,12.1,6.6,0.1,4.9
Texas,Orange,48.0,361.0,29170.0,6354.0,0.8211350073189956,83909,41505,42404,7.1,81.4,8.3,0.3,1.1,0.0,61569,53667,27938,14.2,18.7,29.4,15.7,23.3,14.0,17.5,86.6,8.4,0.2,1.7,1.4,1.7,23.9,36743,81.9,13.2,4.7,0.1,6.0
Texas,Lipscomb,48.0,295.0,1203.0,131.0,0.9017991004497752,3495,1880,1615,29.9,66.0,0.4,0.7,0.7,0.0,2216,59583,29995,10.5,13.5,31.6,10.5,17.7,19.2,21.1,85.3,8.4,0.0,3.4,0.4,2.5,20.2,1653,68.8,17.8,13.1,0.3,5.2
Texas,Martin,48.0,317.0,1857.0,288.0,0.8657342657342657,5547,2856,2691,45.1,53.7,0.6,0.5,0.0,0.1,3585,71115,28560,7.0,7.8,29.3,13.6,19.8,24.9,12.4,81.6,10.9,0.0,3.4,0.8,3.3,17.9,2527,76.4,12.0,11.4,0.3,1.9
Texas,Hall,48.0,191.0,992.0,167.0,0.8559102674719585,3102,1552,1550,34.2,56.7,7.4,0.1,0.5,0.0,2140,31324,20022,22.2,27.7,20.4,25.8,23.4,25.5,4.9,82.6,12.9,0.0,2.0,1.5,0.9,15.0,1125,66.8,22.4,9.3,1.4,13.0
Texas,Baylor,48.0,23.0,1478.0,179.0,0.891973445986723,3602,1740,1862,10.1,83.8,3.2,0.0,0.0,0.0,2811,36157,30820,13.1,3.4,34.2,17.9,27.2,14.9,5.9,89.5,7.0,0.0,1.6,1.4,0.6,10.6,1434,70.9,17.2,11.9,0.0,2.3
Texas,Brooks,48.0,47.0,998.0,1470.0,0.4043760129659644,7251,3750,3501,94.1,5.8,0.1,0.0,0.0,0.0,4628,24794,13549,41.5,62.3,25.1,28.8,22.1,12.0,12.0,84.7,10.2,0.0,3.2,0.0,1.8,21.6,2489,63.6,27.3,9.1,0.0,13.8
Texas,Knox,48.0,275.0,1180.0,265.0,0.8166089965397924,3753,1879,1874,33.4,59.4,6.0,0.1,0.2,0.0,2516,46319,21046,14.7,23.2,32.6,13.5,15.8,25.2,12.9,77.3,16.5,0.0,1.4,0.3,4.4,17.5,1504,70.5,20.5,8.4,0.7,5.1
Texas,Menard,48.0,327.0,819.0,196.0,0.8068965517241379,2123,1159,964,37.3,59.0,0.6,0.6,0.0,0.0,1650,37917,23613,9.8,11.9,30.9,16.9,13.5,29.3,9.5,69.0,25.4,0.0,1.9,0.0,3.7,29.3,1014,60.1,23.5,15.7,0.8,5.1
Texas,Throckmorton,48.0,447.0,806.0,82.0,0.9076576576576576,1541,705,836,15.8,82.5,0.1,0.0,0.3,0.0,1218,37279,27732,17.1,19.6,35.1,13.3,22.7,14.1,14.8,84.7,7.8,0.2,0.5,0.5,6.4,22.2,661,65.4,19.5,15.1,0.0,5.2
Texas,Dickens,48.0,125.0,850.0,130.0,0.8673469387755102,2224,1186,1038,27.6,68.7,3.1,0.3,0.1,0.0,1664,43088,24171,16.6,19.3,37.1,20.7,17.4,17.0,7.8,66.5,14.8,0.3,7.1,6.4,5.0,19.1,747,65.9,22.0,12.0,0.1,15.0
Texas,Dallam,48.0,111.0,1386.0,196.0,0.8761061946902655,7207,3880,3327,43.8,51.2,1.7,1.2,0.9,0.0,4139,45580,25221,15.9,24.6,20.9,25.0,14.3,21.0,18.8,83.9,11.0,0.4,1.8,0.6,2.3,13.5,3501,77.5,10.9,11.4,0.1,3.7
Texas,Garza,48.0,169.0,1411.0,231.0,0.8593179049939099,6739,4369,2370,54.0,40.5,4.5,0.1,0.6,0.0,3472,53832,20635,13.5,26.1,30.3,22.3,15.5,15.2,16.7,71.5,23.8,0.0,2.0,2.6,0.1,17.4,2445,72.2,16.7,11.1,0.0,2.0
Texas,Schleicher,48.0,413.0,939.0,211.0,0.8165217391304348,3122,1572,1550,51.8,47.7,0.3,0.0,0.1,0.0,1961,63432,28112,10.2,9.9,29.2,16.5,16.3,21.2,16.7,78.6,15.2,0.7,0.0,1.0,4.5,29.0,1475,67.2,26.8,6.0,0.0,6.3
Texas,Newton,48.0,351.0,4882.0,1175.0,0.8060095756975401,14187,7436,6751,3.5,73.6,21.3,0.2,0.1,0.0,11144,40180,20800,15.7,19.3,21.6,18.4,23.0,16.6,20.4,79.4,14.6,0.5,0.3,3.0,2.1,37.3,4971,76.9,19.2,3.8,0.0,11.6
Texas,Yoakum,48.0,501.0,2172.0,419.0,0.8382863759166345,8481,4286,4195,65.0,33.2,0.0,0.2,0.0,0.0,4432,62500,23681,12.3,14.6,21.8,16.9,19.2,27.8,14.4,78.0,16.8,0.0,3.7,0.2,1.3,16.2,3755,71.7,17.5,10.7,0.1,7.5
Texas,Calhoun,48.0,57.0,5640.0,2146.0,0.7243770870793732,21821,10976,10845,48.1,43.2,2.6,0.1,4.9,0.1,14965,58788,26909,15.8,24.6,24.8,16.4,19.5,17.3,21.9,82.7,11.7,0.5,0.9,1.1,3.2,20.9,9676,83.8,10.5,5.7,0.0,6.3
Texas,Somervell,48.0,425.0,4099.0,768.0,0.8422025888637764,8650,4155,4495,19.1,78.7,0.6,0.3,0.0,0.6,6383,52346,27095,21.5,34.4,34.8,14.4,22.2,16.5,12.1,78.9,17.0,0.3,1.2,1.2,1.4,28.3,3671,81.3,11.9,6.1,0.7,2.8
Texas,Edwards,48.0,137.0,893.0,166.0,0.8432483474976393,2111,965,1146,56.9,43.1,0.0,0.0,0.0,0.0,1765,48462,28968,7.0,12.4,14.0,22.1,37.2,23.5,3.3,63.6,15.2,0.0,1.9,3.0,16.3,16.3,888,64.9,18.2,16.9,0.0,5.1
Texas,Childress,48.0,75.0,1928.0,305.0,0.8634124496193462,7064,3933,3131,21.7,64.1,7.2,1.0,1.4,3.4,5426,40432,18694,19.6,15.7,31.8,14.2,21.9,14.7,17.4,80.9,15.5,0.0,0.9,0.0,2.7,15.7,2515,68.9,25.6,5.4,0.0,5.2
Texas,Pecos,48.0,371.0,3213.0,1378.0,0.6998475277717273,15804,9058,6746,68.5,25.9,4.1,0.6,0.4,0.1,10542,50543,19088,11.5,11.5,21.3,22.3,18.5,20.0,17.9,79.2,14.3,0.6,1.6,1.1,3.1,19.2,6103,68.3,22.6,8.1,1.0,3.7
Texas,Kleberg,48.0,273.0,5557.0,5359.0,0.5090692561377794,31540,16290,15250,72.3,21.0,3.5,0.1,2.0,0.0,22956,41700,19806,23.7,27.4,31.1,20.7,20.3,16.0,11.8,76.1,12.9,0.0,6.8,2.3,1.8,17.6,13683,69.1,25.7,4.8,0.3,9.7
Texas,La Salle,48.0,283.0,1335.0,1052.0,0.5592794302471722,7418,4347,3071,79.9,17.6,1.2,0.0,0.1,0.0,5387,44601,26268,8.2,8.7,29.6,14.8,19.3,22.4,14.0,88.5,6.4,0.0,1.6,0.2,3.2,19.5,2716,82.9,10.6,6.5,0.0,5.4
Texas,Briscoe,48.0,45.0,639.0,77.0,0.8924581005586593,1591,796,795,32.2,60.6,1.7,0.0,0.0,1.0,1182,42500,23199,13.9,17.2,31.4,15.1,23.6,19.8,10.2,79.8,5.2,0.0,2.4,1.6,11.0,20.9,729,64.2,20.2,14.3,1.4,6.2
Texas,Hansford,48.0,195.0,1848.0,166.0,0.9175769612711024,5532,2760,2772,46.4,53.3,0.1,0.1,0.0,0.0,3061,40678,21989,18.7,27.5,32.8,11.3,16.7,19.5,19.7,86.1,7.5,0.4,3.0,2.2,0.8,14.8,2394,72.6,14.2,13.2,0.0,3.8
Texas,Willacy,48.0,489.0,2437.0,3097.0,0.44036863028550777,21839,11821,10018,88.0,11.1,0.7,0.0,0.1,0.0,14146,29104,13369,35.6,49.5,21.5,24.6,22.6,18.8,12.5,86.5,5.3,0.0,4.9,0.5,2.8,22.7,6415,66.8,21.3,11.8,0.1,14.5
Texas,Hemphill,48.0,211.0,1486.0,206.0,0.8782505910165485,4152,1976,2176,35.2,61.8,0.7,0.4,0.3,0.0,2336,68679,29470,8.8,14.3,31.3,15.4,25.7,17.3,10.2,76.2,15.5,0.0,4.6,0.0,3.6,16.0,1898,73.7,16.9,9.4,0.0,6.9
Texas,Sherman,48.0,421.0,885.0,91.0,0.9067622950819672,3067,1590,1477,43.3,55.8,0.3,0.2,0.0,0.0,1967,54961,25358,14.8,24.6,29.2,8.2,19.3,19.4,23.9,76.7,14.7,0.4,4.5,1.3,2.4,20.1,1604,74.4,13.5,12.1,0.0,1.5
Texas,Moore,48.0,341.0,4356.0,1059.0,0.8044321329639891,22016,11466,10550,54.1,33.7,3.2,0.3,7.9,0.0,11352,52469,21372,16.9,26.0,22.1,14.9,15.8,16.5,30.7,75.0,20.6,0.4,2.3,1.1,0.6,16.9,10591,81.6,13.8,4.4,0.3,4.1
Texas,Real,48.0,385.0,1643.0,320.0,0.8369842078451349,3358,1553,1805,19.8,80.0,0.2,0.0,0.0,0.0,2579,36493,20873,20.2,33.6,28.9,23.6,29.7,13.6,4.3,62.6,13.9,0.0,7.1,5.0,11.4,16.3,1281,73.4,10.7,15.9,0.0,6.1
Texas,Shackelford,48.0,417.0,1484.0,130.0,0.919454770755886,3348,1677,1671,11.7,85.6,0.2,0.3,0.2,0.0,2505,46685,24296,17.7,20.6,33.4,17.7,26.0,14.7,8.2,82.3,11.5,0.0,1.5,4.1,0.5,20.7,1508,72.3,17.5,9.9,0.3,7.0
Texas,Armstrong,48.0,11.0,1035.0,75.0,0.9324324324324323,1929,974,955,10.0,86.6,1.2,1.3,0.0,0.0,1501,68750,31219,7.5,13.6,32.9,15.3,18.0,25.0,8.9,68.8,17.4,0.0,2.3,0.2,11.3,27.4,968,63.8,26.3,8.6,1.2,1.8
Texas,Cochran,48.0,79.0,806.0,176.0,0.8207739307535642,2932,1492,1440,57.0,37.7,2.6,0.2,0.0,0.0,1779,37500,19195,24.8,34.7,25.7,12.8,12.2,32.0,17.4,71.6,24.3,0.6,1.0,0.5,2.0,23.4,1189,65.9,22.5,11.5,0.2,8.0
Texas,McMullen,48.0,311.0,460.0,53.0,0.8966861598440545,600,321,279,50.5,48.7,0.0,0.8,0.0,0.0,406,71389,33472,7.0,0.0,30.7,14.9,27.7,11.4,15.3,78.2,2.2,0.0,6.1,7.3,6.1,21.6,202,63.9,19.8,16.3,0.0,26.3
Texas,Val Verde,48.0,465.0,7839.0,6401.0,0.5504915730337079,48976,24836,24140,81.4,15.9,1.1,0.1,0.5,0.1,28860,44609,20160,20.9,27.1,25.5,21.5,23.1,15.2,14.7,76.9,12.8,0.4,3.0,3.4,3.5,19.0,18667,68.0,26.4,5.5,0.1,6.6
Texas,Sabine,48.0,403.0,4767.0,662.0,0.8780622582427703,10429,5232,5197,4.0,86.1,7.6,0.0,0.1,0.0,8477,33561,20876,20.0,36.2,18.7,19.2,29.8,14.9,17.3,86.9,4.8,0.3,3.5,0.5,4.1,22.2,3379,75.2,13.9,8.6,2.3,7.1
Texas,Zavala,48.0,507.0,1490.0,2864.0,0.3422140560404226,12152,6163,5989,93.6,5.4,0.5,0.1,0.0,0.0,8053,25988,13105,36.2,56.3,29.0,24.3,14.7,16.7,15.3,80.5,7.4,0.4,2.1,4.2,5.4,13.7,4397,73.9,21.2,4.9,0.1,10.1
Texas,Marion,48.0,315.0,3459.0,1331.0,0.7221294363256785,10140,5025,5115,3.9,70.9,23.7,0.3,0.0,0.2,8169,36938,25933,22.3,37.9,28.7,19.1,21.8,13.0,17.4,83.7,7.9,0.0,1.1,2.0,5.3,31.4,3635,73.3,16.4,10.1,0.2,10.7
Texas,Refugio,48.0,391.0,2210.0,1108.0,0.6660638939119952,7293,3617,3676,49.7,42.3,5.0,0.1,0.1,0.0,5487,50338,23959,16.6,28.2,24.1,25.7,16.3,17.4,16.4,82.9,12.5,0.0,2.3,0.3,2.1,22.7,2961,74.8,14.8,10.4,0.0,7.9
Texas,Dimmit,48.0,127.0,1384.0,2264.0,0.3793859649122807,10822,5284,5538,86.5,13.2,0.1,0.0,0.2,0.0,7179,31384,17939,30.2,43.3,23.1,24.2,30.2,12.8,9.8,80.3,8.6,0.4,3.1,1.0,6.7,15.6,3805,72.7,16.6,10.7,0.0,15.0
Texas,Rockwall,48.0,397.0,38842.0,18149.0,0.6815462090505519,90414,44463,45951,17.1,72.3,6.0,0.2,2.4,0.0,61266,93269,38933,5.8,7.5,47.5,13.2,24.1,7.3,8.0,81.6,9.6,0.8,0.5,1.7,5.9,33.4,44335,79.9,14.5,5.5,0.1,4.9
Texas,Ector,48.0,135.0,32586.0,11310.0,0.7423455440131219,155744,78798,76946,58.7,34.5,4.1,0.2,1.0,0.0,96417,59528,27728,12.3,15.6,23.4,15.7,25.9,17.9,17.1,81.1,13.6,0.4,1.7,1.0,2.2,22.0,72576,82.3,11.0,6.5,0.1,6.9
Texas,Foard,48.0,155.0,445.0,99.0,0.8180147058823529,1414,749,665,21.6,76.2,2.2,0.0,0.0,0.0,1096,50000,26034,5.7,5.3,22.2,22.7,23.5,15.1,16.6,84.3,10.9,0.0,2.4,0.0,2.4,20.8,591,60.9,27.1,11.2,0.8,11.3
Texas,Glasscock,48.0,173.0,611.0,39.0,0.94,1420,792,628,40.6,59.4,0.0,0.0,0.0,0.0,855,64886,32885,11.6,6.1,45.3,9.6,17.5,11.1,16.6,77.7,3.8,0.0,9.9,1.2,7.4,20.6,669,76.8,14.1,9.1,0.0,0.0
Texas,Sutton,48.0,435.0,1222.0,322.0,0.7914507772020726,3894,2127,1767,59.4,39.2,0.1,0.0,0.0,1.0,2658,60996,31603,6.5,5.5,31.6,13.0,18.6,19.6,17.2,84.3,9.6,0.0,1.4,0.4,4.3,19.7,1827,75.0,13.7,11.1,0.2,5.9
Texas,Motley,48.0,345.0,604.0,46.0,0.9292307692307692,1114,575,539,16.3,76.5,3.5,0.0,0.0,0.0,846,40598,25908,12.2,11.3,35.9,16.0,12.5,22.4,13.3,82.8,6.3,0.8,3.9,0.0,6.1,16.4,513,64.5,17.7,17.7,0.0,8.1
Texas,Jim Hogg,48.0,247.0,831.0,1197.0,0.40976331360946733,5262,2623,2639,93.8,5.9,0.0,0.0,0.0,0.0,3499,31403,17761,26.0,35.9,26.4,24.1,13.1,13.7,22.7,77.3,21.0,1.2,0.5,0.0,0.0,33.0,1646,62.0,30.4,7.7,0.0,17.0
Texas,Maverick,48.0,323.0,6881.0,8324.0,0.4525485037816508,57471,28522,28949,95.3,2.6,0.2,1.2,0.4,0.1,27831,37734,16658,24.5,32.1,21.1,26.5,22.6,14.0,15.8,77.0,19.1,0.3,1.9,0.4,1.3,22.0,21113,74.8,20.6,4.4,0.2,12.9
Texas,Hartley,48.0,205.0,1866.0,195.0,0.9053857350800584,5821,3524,2297,26.2,59.6,8.4,0.0,1.4,0.0,4159,64427,20676,8.1,11.4,38.0,14.1,18.1,17.3,12.6,84.0,8.3,0.0,2.3,0.8,4.7,11.9,2049,76.2,13.0,8.8,2.0,1.2
Texas,Cottle,48.0,101.0,543.0,113.0,0.8277439024390244,1498,758,740,32.7,53.6,10.2,0.3,0.0,0.0,1061,33534,20566,24.5,35.8,26.0,29.2,17.7,22.3,4.9,69.5,17.5,0.3,8.2,3.0,1.6,15.2,651,61.6,24.6,13.4,0.5,10.7
Texas,Hutchinson,48.0,233.0,7659.0,957.0,0.8889275766016713,21704,10838,10866,22.5,71.3,2.0,1.3,0.6,0.3,15528,50035,25154,16.4,23.6,22.0,17.0,25.0,18.9,17.1,85.3,11.6,0.0,1.0,0.6,1.5,18.3,9149,81.2,12.9,5.8,0.1,5.2
Texas,Potter,48.0,375.0,22732.0,9867.0,0.6973220037424461,121230,62467,58763,37.6,45.2,9.3,0.3,5.2,0.1,75898,41852,21941,21.7,29.1,24.2,22.9,22.7,12.3,17.8,79.3,14.7,0.9,1.7,1.1,2.3,17.8,52859,82.7,11.8,5.5,0.0,4.2
Texas,Reeves,48.0,389.0,2249.0,1394.0,0.6173483392808126,14791,8938,5853,75.0,18.2,4.5,0.4,1.1,0.0,8930,49390,18992,13.2,16.1,22.5,21.0,20.1,15.9,20.5,84.9,8.9,0.0,1.9,1.3,2.9,16.8,5140,70.3,25.9,3.8,0.0,8.0
Texas,Kent,48.0,263.0,411.0,47.0,0.8973799126637555,680,311,369,21.6,77.1,0.7,0.6,0.0,0.0,527,52250,27515,17.9,42.0,40.1,16.1,21.7,13.5,8.6,72.3,9.3,0.0,15.0,1.7,1.7,7.7,304,51.3,39.5,8.2,1.0,1.6
Texas,Irion,48.0,235.0,759.0,120.0,0.8634812286689421,1592,853,739,22.9,72.4,3.2,0.0,0.0,0.0,1216,63021,32307,13.5,16.3,37.2,9.6,21.0,13.2,18.9,80.7,3.0,1.0,1.4,0.0,13.9,22.3,718,69.4,16.0,13.8,0.8,6.9
Texas,Crockett,48.0,105.0,1219.0,344.0,0.7799104286628279,3836,1903,1933,66.1,33.0,0.9,0.0,0.0,0.0,2618,52310,23296,20.9,39.8,26.4,17.0,19.1,24.5,13.0,80.0,16.5,0.0,0.0,0.0,3.5,22.3,1733,66.9,19.2,13.8,0.0,2.4
Texas,Andrews,48.0,3.0,4937.0,849.0,0.8532665053577602,17577,8980,8597,55.4,41.1,1.5,0.1,0.2,0.1,10695,70753,29903,11.9,15.5,21.3,13.0,24.2,22.7,18.8,79.8,16.8,0.0,0.0,0.8,2.5,19.8,8054,85.3,8.7,5.7,0.3,4.5
Texas,Presidio,48.0,377.0,721.0,1463.0,0.3301282051282051,7191,3558,3633,81.4,13.6,0.0,0.0,5.0,0.0,3408,26486,15329,26.3,31.9,28.0,26.1,18.0,22.8,5.1,53.9,18.7,1.2,17.5,2.2,6.5,18.3,2426,55.9,30.3,13.1,0.6,9.8
Texas,Borden,48.0,33.0,395.0,16.0,0.9610705596107056,602,309,293,7.6,92.4,0.0,0.0,0.0,0.0,435,77708,38923,2.8,0.0,47.8,8.6,20.4,17.6,5.5,74.7,10.7,0.0,11.1,0.0,3.6,28.1,255,57.3,23.5,19.2,0.0,1.5
Texas,Hudspeth,48.0,229.0,771.0,371.0,0.6751313485113836,3702,1841,1861,78.4,18.5,1.5,0.0,1.2,0.0,1737,26346,12543,35.6,51.5,17.8,38.4,14.1,17.5,12.2,78.9,5.6,0.0,3.8,1.9,9.8,29.0,1083,63.1,26.4,10.5,0.0,5.7
Texas,Kinney,48.0,271.0,1144.0,446.0,0.7194968553459119,3631,2234,1397,61.8,38.1,0.1,0.0,0.0,0.0,2567,34926,21395,10.6,8.3,24.2,38.6,10.7,21.6,4.9,81.4,4.4,1.2,0.1,5.6,7.3,18.7,1351,56.6,35.7,7.7,0.0,8.1
Texas,Oldham,48.0,359.0,917.0,81.0,0.9188376753507014,2083,1208,875,15.5,75.8,5.6,0.0,0.1,0.0,1289,62426,25461,11.1,14.6,35.3,15.6,23.6,11.9,13.7,73.2,11.4,0.0,10.1,0.8,4.4,19.0,776,82.5,11.9,5.2,0.5,3.8
Texas,Brewster,48.0,43.0,2451.0,2251.0,0.5212675457252233,9220,4464,4756,44.2,51.7,0.1,1.7,1.1,0.0,7083,38906,26073,10.9,7.6,35.8,26.3,18.0,11.3,8.6,71.3,19.3,0.0,2.7,1.9,4.8,13.8,4151,57.2,33.7,7.4,1.7,7.1
Texas,Upton,48.0,461.0,1176.0,169.0,0.8743494423791821,3575,1747,1828,49.7,43.0,6.7,0.1,0.3,0.0,2290,52750,25290,18.0,24.0,27.4,12.3,18.5,24.3,17.5,86.1,8.3,0.4,1.3,1.2,2.7,20.9,1398,69.7,22.5,7.8,0.0,1.1
Texas,Roberts,48.0,393.0,529.0,17.0,0.9688644688644688,889,404,485,7.4,90.6,0.0,0.0,0.4,0.0,625,79167,34555,3.3,7.3,46.2,15.2,14.2,9.3,15.2,77.7,13.7,0.0,2.3,0.0,6.3,22.2,409,58.2,24.0,17.8,0.0,2.4
Texas,Terrell,48.0,443.0,334.0,119.0,0.7373068432671082,721,357,364,56.3,33.1,3.2,0.7,0.0,0.0,546,26063,21204,17.1,14.0,33.1,25.0,10.8,12.3,18.8,83.8,4.6,0.0,1.5,0.0,10.0,30.0,260,50.4,29.2,20.4,0.0,6.8
Texas,Reagan,48.0,383.0,942.0,172.0,0.8456014362657092,3735,1986,1749,70.1,28.9,0.7,0.0,0.0,0.0,2166,59760,25273,18.0,30.5,19.7,9.0,25.9,25.8,19.6,80.4,14.6,0.0,1.3,1.2,2.5,16.6,1752,74.3,16.8,9.0,0.0,3.9
